entry,exit,pnl,type,_leg,side
2025-10-10 17:38:00+00:00,2025-10-10 18:23:00+00:00,-19.710000000000036,v16_dip_short,v16_dip_short,-1
2025-10-10 18:24:00+00:00,2025-10-10 19:37:00+00:00,-0.40000000000009095,v16_dip_short,v16_dip_short,-1
2025-10-13 13:55:00+00:00,2025-10-13 14:40:00+00:00,-2.3200000000001637,v16_dip_short,v16_dip_short,-1
2025-10-14 08:03:00+00:00,2025-10-14 08:53:00+00:00,-11.36999999999989,v16_dip_short,v16_dip_short,-1
2025-10-14 13:37:00+00:00,2025-10-14 14:23:00+00:00,-18.48999999999978,v16_dip_short,v16_dip_short,-1
2025-10-14 16:50:00+00:00,2025-10-14 17:54:00+00:00,2.6400000000003274,v16_dip_short,v16_dip_short,-1
2025-10-16 14:53:00+00:00,2025-10-16 15:39:00+00:00,-9.420000000000073,v16_dip_short,v16_dip_short,-1
2025-10-16 17:37:00+00:00,2025-10-16 18:22:00+00:00,8.359999999999673,v16_dip_short,v16_dip_short,-1
2025-10-17 08:19:00+00:00,2025-10-17 09:08:00+00:00,1.139999999999418,v16_dip_short,v16_dip_short,-1
2025-10-17 12:33:00+00:00,2025-10-17 13:24:00+00:00,-6.5600000000004,v16_dip_short,v16_dip_short,-1
2025-10-17 19:51:00+00:00,2025-10-17 20:37:00+00:00,-20.420000000000073,v16_dip_short,v16_dip_short,-1
2025-10-20 07:08:00+00:00,2025-10-20 07:53:00+00:00,-13.840000000000146,v16_dip_short,v16_dip_short,-1
2025-10-20 08:10:00+00:00,2025-10-20 08:55:00+00:00,4.910000000000764,v16_dip_short,v16_dip_short,-1
2025-10-20 12:34:00+00:00,2025-10-20 13:19:00+00:00,-16.029999999999745,v16_dip_short,v16_dip_short,-1
2025-10-21 16:06:00+00:00,2025-10-21 16:38:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2025-10-22 12:39:00+00:00,2025-10-22 13:24:00+00:00,-11.299999999999727,v16_dip_short,v16_dip_short,-1
2025-10-22 14:19:00+00:00,2025-10-22 14:39:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2025-10-22 16:33:00+00:00,2025-10-22 17:24:00+00:00,10.7800000000002,v16_dip_short,v16_dip_short,-1
